88,89394018		Столбец1						
89,82226103							Карман	Частота
59,16735673								
89,68916094								
112,9624649								
94,77791231								
108,4666922								
91,93781054								
111,5087295								
98,69867338								
136,2820342								
105,09519								
118,1022609								
85,18812177								
126,0547047								
101,2506547								
75,04726697								
54,93057551								
87,89929981								
119,0098378								
104,7412487								
94,41300108								
89,48298421								
87,60596934								
89,5425456								
103,5399522								
116,7966096								
93,31063866								
123,5039698								
93,14906956								
92,77720392								
135,370398								
96,26768539								
114,1274156								
99,76235794								
86,30795601								
121,352542								
89,88868959								
101,3954414								
112,0932879								
93,63224411								
104,4096215								
94,08160659								
127,4602332								
97,51347036								
87,37283549								
97,37159051								
117,4734416								
88,15684757								
126,035188								
88,74043423								
107,6195291								
96,01484993								
122,3534508								
107,8584109								
132,1115765								
88,60531593								
90,43085552								
101,536325								
90,49093569								
120,3441889								
94,07261742								
123,8382909								
126,7252519								
92,26227288								
104,1919387								
68,67472361								
72,84079944								
91,59712137								
106,9495134								
101,235335								
66,33652833								
105,3767024								
117,9796666								
82,30828514								
81,38650166								
80,30188989								
71,02414509								
117,3134757								
101,9658672								
103,0994342								
86,60228906								
81,7833483								
78,94201635								
112,4852063								
106,4852277								
92,32121689								
96,4682472								
114,4510602								
108,896129								
85,3433652								
94,89283852								
91,55255459								
99,79852914								
113,3991913								
99,07230532								
98,77653176								
107,0612695								
113,3512683								
109,1284655								
91,35070848								
116,9873694								
82,70209346								
90,71860786								
101,1283713								
106,6958965								
118,3181214								
99,85637781								
100,3747217								
91,46265099								
77,24774045								
88,44140807								
108,6477382								
112,5812072								
74,3979183								
95,38048975								
101,9512944								
74,84883142								
120,1566954								
103,8772981								
98,12806148								
109,0269718								
63,92401583								
100,5248464								
90,95893236								
120,5492008								
95,75651								
105,2483166								
109,5772492								
120,3059696								
109,2047657								
108,0026023								
124,0738452								
98,00288562								
101,4992218								
106,6074564								
100,2249278								
108,4728634								
129,043251								
117,3621773								
117,3345349								
101,3351088								
106,244236								
96,70789464								
93,5859037								
82,75321537								
117,8100265								
77,19980652								
89,98384792								
103,2658905								
96,55196882								
93,34214826								
81,151623								
109,9396867								
104,75576								
89,18266473								
102,5906122								
103,2196154								
99,24162937								
77,39442094								
85,37096371								
107,0909091								
83,90289767								
101,088171								
113,8392889								
109,5552725								
66,21047747								
65,3207594								
117,785681								
126,3298471								
113,2486481								
88,74486293								
96,54215892								
86,31514193								
109,8964501								
113,6729191								
93,04581279								
97,56810819								
116,5065954								
129,0493897								
118,8989245								
115,2806513								
120,7969237								
75,00811821								
130,020167								
95,36290589								
103,611942								
111,7117566								
104,0017579								
117,717753								
118,3806775								
93,28973052								
82,31952167								
92,78673676								
73,5183914								
88,71471875								
115,5779884								
90,84454147								
61,40640358								
102,0248463								
105,8938714								
119,1271386								
88,31774292								
95,14227261								
122,7670466								
86,14805568								
110,9044123								
92,17560873								
89,81749985								
96,24978982								
117,8191319								
101,3058523								
103,0315421								
130,4292492								
74,72364667								
103,092041								
95,34178334								
112,7425664								
86,55225492								
104,8105864								
76,90384473								
97,13118656								
120,5098194								
104,6233353								
90,04263154								
75,87744018								
103,9687956								
89,65849394								
77,15241473								
84,35661493								
93,31655934								
104,4490586								
65,43926914								
77,77897364								
97,83418368								
120,2706319								
94,9171485								
108,779757								
80,17165612								
120,1240486								
100,6149391								
114,696593								
79,00348591								
118,6734294								
115,7667746								
111,0952579								
94,18688627								
78,24621332								
88,29435253								
128,304158								
68,88338861								
73,47173169								
88,03789892								
112,0178173								
125,7689421								
83,13394529								
93,08079737								
75,43486354								
105,033247								
105,7838513								
95,32811672								
103,1634962								
120,178916								
114,8570054								
92,39632798								
98,11210121								
84,70020002								
91,52050645								
123,0804436								
103,4558203								
91,41714823								
101,52347								
99,90963047								
89,94582546								
113,094161								
97,25680488								
90,19567972								
115,1525047								
93,43594955								
76,46271754								
100,1075463								
112,5691345								
103,8703529								
94,94068224								
100,0978257								
108,6445641								
100,6769304								
112,7011804								
89,62847463								
104,1869775								
94,66211511								
90,23480712								
105,9057797								
89,72660886								
81,60896505								
104,4587504								
124,966678								
91,76155908								
102,8955395								
94,58818183								
88,33763719								
118,8288208								
102,6754858								
67,99536009								
104,8506325								
74,94918082								
83,96417583								
129,750102								
77,77118227								
80,45000867								
93,61897515								
104,1582286								
112,4466977								
88,64955986								
97,11411541								
87,7097738								
115,6180721								
90,37657231								
78,1746736								
91,05337888								
101,6820866								
85,27858575								
74,65912528								
97,39770393								
80,83878647								
90,27610114								
120,6417424								
122,8559685								
91,94323822								
108,1547174								
99,6973504								
117,1201435								
95,95699796								
87,74662303								
103,5188815								
87,26588494								
91,15655665								
95,32233215								
92,6321593								
92,69716364								
102,4223278								
123,0768631								
111,2808017								
109,6856715								
97,35250892								
101,163427								
108,5518866								
104,3634077								
98,83346156								
105,8235641								
122,8677271								
100,9721144								
118,089724								
87,03357114								
76,33520331								
97,60435244								
105,1290662								
88,52618911								
121,0891999								
83,01284295								
105,4870034								
107,4780897								
88,07506524								
93,93014953								
118,8931442								
107,9752403								
90,70654377								
108,1726249								
102,2305381								
101,8426427								
94,2575245								
114,0732083								
96,22938191								
89,09806481								
106,44413								
91,64993903								
82,89037224								
103,7625061								
76,32165049								
98,65492821								
95,18667153								
102,1896259								
100,9290721								
117,5784194								
91,16993813								
79,98014592								
107,4895857								
105,1117232								
126,2873615								
122,5019955								
105,5443058								
89,97974877								
122,9829324								
103,0294223								
95,24156997								
109,0163744								
97,32789708								
121,1035255								
79,39264373								
86,56198311								
85,05633798								
111,5154553								
81,86552392								
108,5540451								
110,7372818								
116,0781099								
87,88385266								
87,02332114								
99,64008311								
114,0973308								
114,4850127								
96,10036477								
113,5352857								
125,0044585								
82,57113213								
144,1520066								
88,65242699								
115,0977439								
87,34312202								
85,2216795								
85,1062134								
99,02295033								
75,67722051								
79,25937393								
91,73205195								
111,1282654								
117,7979891								
109,9665852								
74,23252964								
132,8089893								
93,776728								
112,7595793								
109,5322916								
103,8738028								
87,33602105								
84,72740476								
88,87465219								
106,3585121								
82,04438304								
105,8995459								
106,2598782								
124,2267493								
82,35685543								
106,2679508								
107,528652								
119,8092434								
108,8969642								
88,62545666								
100,9046561								
78,1112778								
98,36274096								
112,970412								
113,0976246								
75,11425217								
97,82652058								
129,628929								
87,02644707								
115,881834								
87,73266795								
99,97808952								
116,7719587								
104,9813803								
80,65692285								
86,04687814								
116,5470777								
99,19194818								
107,5664722								
120,8664495								
94,78886158								
86,90829812								
110,5538259								
133,8320433								
100,7178362								
100,2301825								
87,63755312								
116,6242861								
97,03564595								
95,26648739								
105,9824204								
109,8548412								
73,4137349								
112,7755854								
83,07942401								
116,2235086								
73,04220701								
88,82845283								
96,85808182								
101,6571193								
108,0239554								
102,8197178								
98,22976312								
93,98001411								
89,91973291								
125,1439589								
113,1851741								
99,49969669								
91,12358617								
105,0859651								
87,67904129								
95,50992443								
99,69443941								
99,15296768								
94,75600105								
101,173748								
94,98199362								
94,0848169								
81,16322005								
74,84857406								
86,23483335								
92,50060752								
129,3312194								
82,05542854								
81,62425782								
102,7664411								
115,8256689								
94,63458627								
110,6951143								
85,54191199								
91,8624532								
110,0569495								
107,875139								
100,5944713								
104,1535722								
94,85008044								
65,33078418								
79,99392264								
101,5378662								
106,83603								
129,2734118								
105,6413268								
106,9715963								
101,1643856								
100,1919717								
74,9709438								
119,1505195								
114,7266157								
116,2291147								
100,6952527								
89,61195505								
135,7774468								
95,05019487								
113,4914288								
78,50793292								
114,2444744								
88,62814074								
88,08307849								
67,34480593								
110,7175857								
127,130054								
147,4313635								
74,75238389								
76,84332194								
69,60490984								
109,250473								
99,58044213								
82,23050802								
81,08276645								
117,4725138								
97,46367723								
112,9745932								
107,973889								
84,16836091								
114,4997092								
96,0137816								
97,68672903								
103,9960495								
93,27218519								
103,3044646								
97,47253799								
127,1438037								
128,5086353								
81,43655759								
86,71086794								
81,82160215								
98,18229482								
94,29641861								
89,51852354								
85,369333								
115,4147987								
79,41872972								
96,92110202								
68,01929358								
64,3391466								
118,9247259								
92,37584509								
83,70069636								
109,6494412								
85,66386484								
87,61425688								
92,59929397								
93,38963563								
117,619305								
106,9287198								
85,58657808								
105,374507								
93,35169798								
99,50123482								
90,29956929								
139,8673873								
81,99697942								
99,67378084								
67,35595677								
111,7071637								
90,52076687								
74,19701414								
76,14100639								
93,98051372								
107,979017								
74,01397256								
96,05938102								
88,37740736								
81,10466957								
109,1920738								
80,95644242								
79,04155826								
124,7270697								
95,14757629								
110,2044401								
114,4875649								
94,47527176								
88,39506983								
96,6892359								
112,4685399								
80,29052321								
91,3161019								
82,50792364								
108,5096308								
108,3846983								
86,7629148								
100,9902211								
98,93291302								
101,8349779								
88,81098148								
100,9210978								
109,4120056								
117,3782951								
82,16703409								
100,4750643								
98,26327609								
86,87440885								
98,76019053								
104,8450723								
94,76224087								
92,50130811								
111,7165945								
109,5849775								
102,6029281								
92,15885036								
103,7605219								
77,47051086								
94,33516923								
118,712748								
109,2512442								
89,38518312								
93,45782447								
117,3719398								
83,07961758								
122,6163802								
110,3296298								
44,55681984								
85,65834391								
104,9655555								
106,7578842								
106,8998032								
105,3344036								
124,6655638								
86,06971233								
93,8084301								
102,4613669								
119,3326869								
80,85494456								
82,73619327								
95,68686547								
114,1326037								
84,44001962								
136,1114934								
93,10164703								
80,59448398								
120,2844222								
105,1127702								
106,2448102								
103,2276941								
131,7891963								
125,0211117								
107,0344729								
87,99165929								
126,9029451								
98,77055169								
107,4534812								
90,86507944								
114,8614013								
95,55815735								
81,26177114								
100,5224795								
85,21504725								
85,1410545								
83,14887832								
100,0150877								
119,8499054								
112,0399263								
110,7184844								
93,22632257								
82,95046547								
101,0596453								
108,0634298								
105,0800991								
86,57163497								
105,5269121								
122,0962291								
116,346973								
104,8516552								
109,5379183								
63,57885145								
126,9226041								
79,76970779								
77,68538347								
98,16539904								
113,5839826								
100,3152322								
116,1230275								
80,97729178								
93,01640312								
107,304966								
95,65753909								
106,6363852								
100,0561585								
116,3158791								
94,7844924								
104,4927								
89,6192702								
93,21038578								
120,0868525								
110,5306566								
82,49010509								
95,07314755								
120,1831078								
104,2523523								
88,74985909								
116,9873008								
100,4139979								
91,76317604								
105,1819071								
75,04818745								
123,4076409								
93,60221005								
107,0352214								
94,14029326								
100,458823								
105,4886372								
132,4845673								
104,8488711								
102,4360427								
97,24112576								
93,90305677								
80,24371654								
103,3633751								
114,083229								
103,7865622								
95,16721623								
98,8883632								
111,2097195								
98,86464008								
65,79396948								
114,860632								
116,4811656								
123,5952402								
99,83865438								
91,7143036								
116,6893602								
105,6592681								
84,99147227								
103,1497788								
81,75796071								
72,31627567								
108,9380894								
90,42745078								
114,3761024								
84,14116407								
116,5459697								
97,37850906								
110,9657833								
79,49589571								
120,6067724								
115,9699627								
113,4946322								
96,2197372								
98,87189832								
102,0585797								
81,94495578								
85,29628529								
83,76642531								
108,5325292								
103,4121867								
103,8183832								
96,87737807								
104,7526591								
92,46716467								
99,86443554								
123,2875903								
127,5375323								
87,10111765								
97,85026102								
107,8070838								
109,4909279								
129,600099								
92,62741242								
74,49492044								
119,4438039								
104,7606017								
89,68278469								
73,72404836								
90,51803833								
101,526993								
116,0463466								
97,09696372								
99,63707828								
117,9969295								
91,76093569								
120,3449318								
108,9341237								
95,25271461								
111,7471179								
107,4130904								
80,7278016								
112,1291245								
60,7100654								
107,6599125								
100,4005961								
83,19780673								
79,94189615								
82,69429064								
90,7693566								
95,79471636								
108,9574738								
98,71009175								
98,39116953								
87,60096683								
117,4016877								
108,496517								
111,3798671								
99,87485427								
103,5281639								
84,90899748								
89,20050782								
96,58016043								
98,74465478								
87,81350449								
88,36498713								
104,1546697								
107,9987417								
120,8138693								
109,0450324								
108,9051076								
84,82012151								
113,8354522								
106,3845917								
75,76343277								
113,9895875								
108,8137606								
106,6047039								
97,86372657								
130,5421591								
84,68975029								
92,212899								
131,0055765								
71,24520555								
104,2007561								
117,6475241								
90,43656776								
100,4220683								
117,2508528								
115,1169868								
98,24259229								
94,30146801								
70,73921928								
120,1156174								
83,79231888								
98,69104958								
104,5263856								
83,46913617								
91,48762679								
87,92195018								
87,77928093								
107,7023198								
130,6170876								
104,3974622								
104,3077816								
112,1164965								
73,36715767								
97,56467572								
118,3216161								
69,16658252								
91,37952334								
108,4501974								
71,59554707								
112,4492787								
90,78288282								
73,37023295								
128,1057448								
72,40938775								
85,33329766								
97,10034284								
90,61039837								
102,9187046								
90,05714816								
86,45650117								
68,73046122								
82,83352602								
93,49022542								
118,2641342								
123,7982791								
96,24439602								
74,72736548								
122,5299691								
78,73250252								
118,2552248								
107,6920565								
117,6886797								
75,61512116								
121,3735124								
84,00919486								
109,0305885								
82,60492508								
104,2437777								
80,30162476								
100,8925902								
100,7019649								
102,0554238								
69,37018257								
109,6360467								
120,4579209								
111,6340304								
101,6802104								
71,80572439								
100,967802								
114,958134								
78,79956154								
97,78467945								
87,90835943								
96,89651789								
109,5841565								
92,45287775								
125,6579917								
90,77332587								
93,0015892								
99,75020171								
66,28362576								
101,4535982								
105,1645458								
87,54600974								
70,91281379								
90,85532276								
113,1426547								
125,2092702								
107,2124862								
110,1195152								
66,29757711								
89,86793586								
107,6807216								
92,16670235								
89,40177403								
88,5785822								
89,33715979								
104,1087062								
96,3196238								
88,16872211								
136,1539831								
148,6569142								
83,04898155								
115,9060263								
117,3054829								
101,8060668								
98,74207457								
105,3759039								
104,1131906								
111,7591297								
73,39025414								
109,2474681								
116,1835098								
106,3055561								
71,79796773								
134,4655064								
111,0599334								
127,3138161								
87,72875534								
78,55775096								
95,96694385								
97,01778359								
89,99940126								
88,39810755								
118,0215915								
64,44695977								
112,0385459								
109,6719369								
109,9389384								
112,6649724								
66,84264131								
116,6001026								
95,66172543								
84,65224188								
76,78195004								
94,93210771								
98,47088123								
100,6553241								
128,5539116								
82,23894949								
102,4304499								
105,9649269								
110,0196696								
81,12749362								
95,52760837								
125,140913								
112,9736949								
74,48584246								
104,9508695								
102,5634503								
94,34219363								
86,34529772								
86,5173935								
99,25716259								
92,69865278								
103,5408413								
124,2643516								
111,0832048								
107,1233471								
117,2153972								
114,6916628								
92,06470065								
116,8119856								
89,17356522								
79,68695869								
92,30229211								
96,22386883								
116,5152291								
99,79360558								
115,3268343								
87,69406662								
123,3889869								
111,4455512								
106,345919								
106,4804608								
88,0668075								
81,55617119								
101,8266819								
98,09851305								
91,15559872								
94,53455529								
108,7906661								
109,2455063								
97,17002025								
81,91164951								
101,9505004								
106,9437956								
102,1332631								
100,5061484								
101,5871762								
94,90736232								
72,36458078								
80,63293462								
123,5500637								
95,76528414								
99,83477205								
94,54909853								
87,44875338								
93,41655411								
113,0451965								
95,10409088								
89,03359692								
111,408675								
105,2747201								
95,46941026								
85,54654295								
114,5132275								
92,92970846								
112,5416837								
95,11228167								
81,79686186								
103,8258803								
81,92566194								
93,48429419								
99,17864969								
87,14572318								
103,9324893								
119,1027584								
83,51381029								
96,88795295								
120,2598174								
107,1898649								
91,02181527								
108,2628177								
94,36020877								
101,7797432								
75,16385881								
109,98635								
100,721315								
108,9548256								
63,37233546								
92,77447114								
95,63461962								
98,75540774								
106,5666524								
108,4585331								
96,46682266								
93,33462893								
117,1931616								
112,4945953								
116,7818238								
104,545223								
120,7557848								
115,3796847								
95,2474063								
80,67585399								
97,68179122								
67,39000184								
100,3292204								
115,0409147								
96,62116465								
103,4317335								
83,63710483								
114,1989079								
107,3940827								
110,5126393								
107,1250934								
82,42659873								
113,1533287								
88,87785352								
84,47607262								
98,38227156								
104,3428474								
112,5712558								
104,1716832								
100,7701549								
92,67442149								
90,52714897								
96,81344891								
108,1035443								
115,6491249								
102,3200994								
122,8521967								
120,2054476								
71,58393053								
112,6274788								
115,9498445								
96,82406798								
105,8089585								
68,67414275								
86,54722369								
101,7121172								
91,85840917								
114,1518988								
97,4329765								
117,1462259								
101,3008188								
105,8238268								
97,6645503								
74,49301799								
90,62869463								
114,968645								
108,5438246								
96,02013471								
117,0369873								
93,4624926								
107,4184577								
119,3343656								
101,7146694								
98,68959293								
92,60968726								
98,0661004								
84,4053773								
113,2799111								
84,27119287								
98,7768406								
90,17639302								
117,9301074								
107,2316964								
94,64263681								
113,2266982								
110,0317945								
92,12116259								
98,70811112								
130,4549778								
103,1362555								
109,5894022								
103,3475846								
94,95632844								
84,552187								
88,57287735								
100,7624856								
83,54836192								
98,1808045								
83,19857683								
110,9333439								
107,4152106								
80,87629259								
101,2957194								
112,9848602								
83,57872031								
110,036308								
121,9269641								
70,46713781								
119,5849555								
120,7110875								
111,6231221								
86,35504803								
111,7927217								
85,11549								
93,85443906								
71,13812245								
116,3853313								
100,9296773								
72,88085708								
104,5176451								
121,5430918								
79,10305108								
78,68234914								
80,71692727								
76,06887238								
119,2800696								
102,4931395								
85,75086838								
105,8383461								
85,273659								
108,0135004								
118,3455282								
88,0638846								
118,6583569								
104,3402745								
90,56007405								
120,6516899								
92,26728739								
119,3452355								
104,947163								
98,55569768								
90,57284713								
122,5852128								
90,25038939								
94,03473716								
108,1849125								
123,6362764								
118,6743753								
103,6993181								
96,06433687								
95,43449717								
102,4103149								
84,2506637								
74,0456804								
127,9448797								
93,10652416								
109,9032595								
98,60062774								
106,1927211								
70,42978934								
91,4083493								
105,7942465								
96,50444725								
118,3105849								
90,71823807								
106,8991527								
85,74506622								
107,0284162								
78,63380511								
88,35669666								
128,9561492								
87,96821618								
105,2789622								
92,33336375								
105,1092859								
118,0065096								
108,9829529								
92,97682193								
99,45370347								
93,6334596								
99,13519357								
119,0281079								
84,43210909								
116,0176848								
87,66457112								
76,56272289								
124,0341212								
92,8372609								
113,7030172								
105,0572121								
99,1665864								
78,65926305								
84,38776204								
94,49722777								
83,08858504								
127,5299114								
75,84971302								
98,32664732								
93,34868759								
99,65551195								
66,32565449								
95,65074303								
78,85615518								
113,3286662								
124,1649771								
108,2191453								
96,46377557								
107,4770742								
87,64506079								
99,09924494								
93,01140728								
103,3781985								
100,7795534								
101,1637065								
105,7888041								
92,52988882								
76,02353918								
92,50679956								
83,06618493								
69,63765085								
97,75202182								
54,91791757								
105,4400741								
107,0945811								
96,3777608								
100,6729729								
100,1788437								
101,1048616								
107,6531008								
116,1726936								
108,9254911								
113,2475101								
94,67866203								
96,1117459								
110,7437389								
92,00038914								
84,17760479								
107,522462								
96,26474231								
114,4597538								
97,58965526								
112,9648504								
81,85898082								
107,1744668								
98,44376344								
115,1813522								
106,8090113								
85,80637229								
123,1747359								
94,76778524								
102,1886046								
82,20005169								
128,1832946								
116,5778909								
80,07106322								
81,58510441								
124,3581436								
83,45309108								
112,6740016								
79,58608218								
107,3566218								
79,64775725								
89,35593745								
88,06646619								
103,9011974								
102,0975836								
104,5667863								
100,0655167								
108,7622287								
102,6851057								
119,7334617								
115,6042059								
109,1117488								
89,77091774								
102,6180943								
123,045616								
106,821081								
95,76348478								
77,16507481								
112,0942098								
105,5996145								
120,7043424								
119,4491841								
97,76833141								
74,75466463								
89,25012737								
92,39938052								
112,0983882								
98,79822989								
111,0768984								
103,7358675								
80,17422155								
79,07864276								
91,34772052								
113,4390694								
103,4233354								
97,44174017								
111,1789648								
71,04285276								
77,30814138								
87,74659486								
116,0145597								
131,3374492								
63,09848905								
92,64461339								
98,65997727								
122,716181								
77,34624748								
113,7071421								
94,64576242								
117,5307649								
111,0387269								
126,4757258								
99,44997517								
90,39491752								
80,54301906								
135,2807657								
124,6335183								
82,58297859								
84,67944098								
93,43586905								
82,08552134								
95,3564779								
116,4485431								
114,3285449								
106,2581521								
103,4305141								
110,0909727								
94,92156923								
82,27951063								
127,3994142								
85,60667602								
98,10159805								
99,12641773								
110,336246								
90,25001034								
92,50433485								
85,76637483								
78,87508289								
80,83714432								
112,5545576								
94,12843874								
120,9093055								
107,6112836								
107,8545058								
112,2594423								
109,6668314								
93,27212043								
112,7785929								
104,678243								
99,88854652								
127,6347246								
100,9220875								
90,31280565								
75,40454585								
96,23147698								
93,70070684								
104,9416644								
89,24340297								
87,54428412								
83,83597738								
117,200805								
104,3447463								
106,716103								
106,0744342								
103,1337977								
100,9041871								
76,65895654								
100,8953766								
109,9345861								
109,9732693								
123,3918818								
96,47895416								
87,61858631								
92,41008345								
91,78865725								
94,91602857								
83,52443383								
121,6053053								
77,15784473								
114,6423345								
88,31895418								
142,8738039								
100,873154								
126,4720614								
128,0163043								
74,16468557								
98,45352033								
105,5934284								
89,52474867								
101,8526135								
105,1113239								
106,912366								
101,6177284								
72,67773741								
108,5529024								
101,4231713								
79,84774678								
99,91445958								
125,7259172								
89,9912832								
88,3515013								
130,130392								
94,34755651								
88,98892378								
76,9048837								
100,526657								
78,5785399								
96,74323539								
127,5071099								
81,37187734								
81,02680347								
84,97827446								
98,40308462								
116,762654								
104,4867995								
111,6943508								
130,5948391								
105,26956								
101,405918								
102,454652								
96,26011756								
109,3191728								
130,462706								
89,73044507								
100,4451715								
108,6479566								
119,7865508								
101,6443516								
103,9940356								
119,2246463								
104,1167692								
109,5614434								
105,8922045								
108,9708542								
64,14792982								
118,4896665								
119,9615059								
110,1965971								
84,9034259								
104,7605247								
126,582097								
104,8643298								
71,21962122								
81,25381932								
116,9578354								
95,88565383								
94,61040435								
100,4226809								
99,21871968								
69,45078847								
91,83463219								
123,9196457								
75,64914294								
89,54993902								
92,34926195								
102,3801182								
80,91470353								
94,42270253								
61,56302507								
100,3206743								
89,11306109								
70,34453615								
79,29562128								
116,5061743								
132,7560807								
108,4665191								
120,9094311								
113,735404								
118,4604158								
119,2456216								
107,0641533								
92,79747869								
117,3803252								
124,2880604								
96,27613521								
108,2626727								
98,46260025								
96,12745639								
81,51521924								
115,2029483								
71,32741056								
90,0032102								
92,47626688								
109,2243838								
96,55366961								
86,49000419								
95,09036291								
98,3103922								
97,76981018								
104,7573254								
92,22650485								
92,21152412								
77,04163255								
104,3897526								
80,59387752								
87,20771487								
77,66896832								
111,9500014								
107,8665667								
69,83037908								
111,3899372								
97,44206436								
84,28013913								
90,79480934								
123,8102192								
98,83777823								
91,00962875								
85,39925693								
104,1983714								
68,15703252								
103,2305285								
75,71060543								
94,5466132								
66,94066649								
91,78541137								
129,7568108								
82,91876458								
88,47524635								
96,74165729								
131,0530019								
115,7331542								
112,9537302								
101,6916537								
100,2911956								
98,38869716								
119,3250549								
129,9432588								
121,391586								
123,4155552								
99,62320767								
80,64927261								
83,65303683								
103,7844673								
91,69180848								
100,9102872								
98,43308803								
114,3410154								
100,0305541								
109,2113858								
72,25418133								
126,3909305								
58,40036933								
100,4046683								
93,83389495								
125,3830908								
88,23764247								
105,2250066								
111,2859959								
105,384335								
106,4336052								
113,8437706								
71,95254277								
93,89191408								
87,30436035								
111,3583673								
75,82486796								
85,66514461								
116,0258013								
90,38573156								
101,5356409								
105,9260404								
89,44574008								
95,62674013								
85,21324415								
103,0586718								
80,50600253								
82,54286286								
104,0963814								
112,3601698								
113,1763554								
101,7197714								
117,204096								
103,7979678								
105,21936								
96,84122662								
106,5272137								
119,0073666								
110,7692844								
123,784392								
98,67225819								
101,4929101								
104,7604151								
113,346608								
97,99569329								
102,8112961								
106,8135978								
86,40474256								
74,1900383								
100,3422715								
83,7503479								
88,04807549								
107,8756964								
113,6419072								
82,68120971								
84,14175438								
83,75639215								
102,8347736								
90,42189052								
81,35158251								
122,6421554								
91,95551836								
98,91080862								
94,31461664								
87,63518675								
104,2731735								
103,0798629								
103,5038143								
107,9052993								
98,58092027								
100,020221								
86,71156083								
98,60433591								
117,1575418								
109,5721162								
114,2194058								
74,09768834								
84,36906514								
110,8348334								
92,49998005								
99,00159013								
115,4944114								
87,80808278								
85,82747065								
94,84943694								
121,0373162								
99,96411186								
93,79508733								
105,4213942								
125,3875729								
115,5924142								
67,35834964								
98,33329722								
89,83926413								
81,38723304								
107,4205947								
73,08409795								
87,67887467								
99,98086829								
95,63406705								
88,16946211								
94,42678842								
96,24950875								
111,6617872								
79,04283463								
106,8650338								
121,5200569								
79,78848638								
111,5129825								
109,9241289								
115,7192901								
86,10591333								
119,5713199								
106,5349799								
111,7763503								
97,18436807								
114,6996894								
90,45314843								
98,23575792								
105,0231266								
111,0537955								
89,8085236								
82,04461036								
101,3250086								
94,83153787								
108,2628143								
97,04883818								
127,7137424								
97,61780203								
102,668254								
97,54000838								
76,06040113								
86,8460469								
102,7893723								
106,1212202								
79,63024392								
108,6127112								
114,3374189								
85,30884944								
96,89835931								
92,01370273								
104,4649853								
123,9026726								
73,2136889								
91,47272511								
103,6258251								
99,80059027								
111,4282941								
85,35582985								
83,37602718								
108,1075346								
93,84303325								
110,9929421								
100,5726835								
102,0495952								
101,7439328								
105,7047421								
97,44685885								
119,4409542								
84,40458155								
127,8840221								
92,80659503								
114,3583016								
106,7201647								
87,78791042								
110,6689007								
126,8873069								
78,34359186								
113,3658072								
76,00911161								
99,66325876								
71,38922779								
76,12865309								
119,18214								
82,93489389								
72,49523976								
115,7666768								
113,2134911								
109,9954649								
101,1709945								
120,9288326								
105,1283319								
90,47981285								
87,8484661								
99,29048981								
106,816938								
100,7432204								
116,8125479								
90,04200481								
95,5275333								
122,1552866								
107,8778342								
75,01433811								
115,8320979								
92,45119183								
97,05415244								
107,1165862								
130,530008								
67,96548445								
81,28176933								
110,1079995								
116,8312664								
97,43075928								
110,779357								
101,6830656								
83,68564588								
89,23270909								
123,8238759								
90,92256899								
94,0115939								
105,3170871								
123,3895741								
95,27319469								
103,2393955								
123,3040064								
132,562173								
120,8251778								
85,68127395								
96,14702585								
118,8247674								
95,95635831								
105,2598721								
94,19863229								
89,41769072								
118,9527784								
89,17622274								
99,1908759								
114,8833431								
104,2343639								
102,3198303								
93,46444666								
87,76082826								
77,54217468								
96,75694952								
96,91604877								
100,0773589								
106,3830324								
79,81873533								
104,2419052								
114,2693046								
91,07966613								
102,2186282								
125,5803477								
129,5206269								
106,8973871								
118,4275679								
96,03558257								
102,9737555								
98,86209201								
121,4926783								
94,16854203								
104,2944389								
104,8262589								
90,49537735								
108,4016288								
107,9983027								
101,0955078								
103,6708413								
120,8341361								
113,1514061								
95,38726233								
97,93490362								
104,3278965								
113,4203266								
97,77994517								
79,98205288								
98,49868157								
114,8668356								
94,70652756								
120,6047238								
73,14036122								
65,21266181								
88,18876783								
112,9685582								
83,83364185								
104,4675999								
97,89233034								
75,61631829								
83,56220034								
118,4234071								
93,71100559								
95,3802111								
105,8626841								
105,7477049								
66,32456521								
134,931049								
99,08377836								
114,5646159								
114,3131503								
104,474243								
86,46208988								
90,03361487								
81,99657831								
102,5579638								
68,31196851								
78,62392573								
80,0285988								
94,18568393								
83,36047201								
98,6634749								
96,86237003								
133,1047046								
103,3789985								
104,5464027								
109,1513302								
84,64017915								
116,1154649								
96,93371218								
74,48027804								
78,10333206								
79,73728637								
106,1792503								
97,51575831								
85,4711121								
93,43245172								
87,71279438								
112,0191299								
107,3270688								
101,3555884								
74,2477293								
61,94114628								
111,26552								
106,7442239								
91,55963823								
103,6673114								
108,4850112								
76,48192574								
96,58812255								
113,2039616								
87,21226608								
111,1076651								
104,4730482								
77,08553445								
102,5481042								
90,95783665								
108,0052099								
102,8555181								
93,5399408								
100,7122059								
111,6075907								
84,32933714								
57,12846029								
90,28058919								
76,63035074								
110,5938695								
85,26621208								
80,68896059								
74,82530712								
122,4165035								
84,61520764								
97,41610474								
88,82447024								
100,2093289								
88,89559293								
114,1163425								
113,6098581								
123,7935373								
99,494629								
86,54535041								
133,6645173								
113,6394534								
91,61190313								
118,423943								
90,81478898								
100,6401978								
85,95244768								
99,26635987								
103,6945551								
83,63462239								
90,71650905								
102,1755259								
111,7763102								
92,7360615								
89,10458287								
79,66514384								
99,76863046								
97,26266712								
111,1437664								
125,4151462								
89,81721451								
109,5056936								
